EventID,ParticleName,IncidentEnergy_keV,TotalEdep_keV,MaxDepthSiC_um,TrackLength_mm,NumSteps,NumSecondaries,MeanEdepPerStep_keV,EdepStdDev_keV,ParticleStopped,FinalKineticEnergy_keV,EnergyEscapeFraction,BraggPeakDepth_um,BraggPeakIntensity_keV,SecondaryTypes
7307,e-,100.000000,100.000000,6.302235,0.038653,15,0,6.666667,6.023862,true,0.000000,0.000000,4.767309,22.528062,
7308,e-,100.000000,100.000000,20.222411,0.049541,12,0,8.333333,5.568587,true,0.000000,0.000000,17.070062,19.690051,
7309,e-,100.000000,100.000000,15.705078,0.026687,8,0,12.500000,14.912215,true,0.000000,0.000000,10.748983,47.693328,
7310,e-,100.000000,100.000000,21.159934,0.050067,12,0,8.333333,6.471089,true,-0.000000,-0.000000,12.770563,19.639063,
7311,e-,100.000000,30.461512,12.823486,0.032709,11,0,2.769228,2.198397,false,69.538488,0.695385,5.961322,8.241524,
7312,e-,100.000000,35.440441,12.143790,0.033750,11,0,3.221858,1.940776,false,64.559559,0.645596,1.907014,6.544039,
7313,e-,100.000000,100.000000,33.840887,0.054081,13,0,7.692308,5.841414,true,0.000000,0.000000,32.886853,22.368383,
7314,e-,100.000000,100.000000,28.489469,0.064333,15,0,6.666667,4.217812,true,-0.000000,-0.000000,22.152626,16.163429,
7315,e-,100.000000,100.000000,40.513414,0.065718,16,0,6.250000,4.191201,true,0.000000,0.000000,34.990806,14.767218,
7316,e-,100.000000,100.000000,16.144050,0.024862,7,0,14.285714,13.527031,true,0.000000,0.000000,10.097390,41.030733,
7317,e-,100.000000,56.202528,8.641378,0.031727,11,0,5.109321,5.423297,false,43.797472,0.437975,5.766226,17.516035,
7318,e-,100.000000,100.000000,26.300512,0.069446,16,0,6.250000,5.122376,true,0.000000,0.000000,26.300512,22.369239,
7319,e-,100.000000,100.000000,27.276374,0.051512,12,0,8.333333,6.372046,true,0.000000,0.000000,26.140392,24.775280,
7320,e-,100.000000,100.000000,20.438046,0.045973,11,0,9.090909,6.241225,true,0.000000,0.000000,20.438046,22.205662,
7321,e-,100.000000,100.000000,32.076506,0.060384,14,0,7.142857,5.557041,true,0.000000,0.000000,31.846183,22.499778,
7322,e-,100.000000,100.000000,31.947144,0.053190,13,0,7.692308,4.389183,true,0.000000,0.000000,31.947144,17.592736,
7323,e-,100.000000,100.000000,14.692406,0.038355,10,0,10.000000,11.022749,true,0.000000,0.000000,11.032701,39.619714,
7324,e-,100.000000,100.000000,17.786632,0.066507,17,0,5.882353,4.765169,true,0.000000,0.000000,7.732698,21.823690,
7325,e-,100.000000,100.000000,15.446159,0.040365,11,0,9.090909,9.221298,true,0.000000,0.000000,10.325876,34.944855,
7326,e-,100.000000,100.000000,13.200843,0.061551,15,0,6.666667,4.203327,true,0.000000,0.000000,13.200843,17.642794,
7327,e-,100.000000,100.000000,16.404190,0.055364,13,0,7.692308,5.976800,true,0.000000,0.000000,12.262598,24.175767,
7328,e-,100.000000,100.000000,31.906247,0.064512,15,0,6.666667,5.260155,true,0.000000,0.000000,30.269108,23.426617,
7329,e-,100.000000,100.000000,21.445885,0.061631,15,0,6.666667,5.660810,true,0.000000,0.000000,14.341159,22.412815,
7330,e-,100.000000,100.000000,22.467985,0.059153,15,0,6.666667,4.815231,true,0.000000,0.000000,9.771944,21.300970,
7331,e-,100.000000,100.000000,22.336559,0.046719,12,0,8.333333,5.022327,true,-0.000000,-0.000000,19.602152,16.130034,
7332,e-,100.000000,73.633689,11.152041,0.044377,13,0,5.664130,5.620187,false,26.366311,0.263663,1.440074,23.142455,
7333,e-,100.000000,100.000000,21.880897,0.064372,15,0,6.666667,4.882706,true,0.000000,0.000000,19.243829,21.102989,
7334,e-,100.000000,100.000000,37.365736,0.068328,16,0,6.250000,4.543979,true,-0.000000,-0.000000,35.919608,20.135176,
7335,e-,100.000000,100.000000,17.794608,0.052018,13,0,7.692308,5.684818,true,-0.000000,-0.000000,14.786760,19.507748,
7336,e-,100.000000,100.000000,25.340975,0.052740,13,0,7.692308,5.797803,true,-0.000000,-0.000000,23.732096,21.377899,
7337,e-,100.000000,100.000000,8.479008,0.043129,12,0,8.333333,7.328929,true,0.000000,0.000000,6.392363,27.132005,
7338,e-,100.000000,100.000000,20.182397,0.054711,13,0,7.692308,5.855531,true,-0.000000,-0.000000,16.785858,20.746045,
7339,e-,100.000000,100.000000,30.385512,0.049669,13,0,7.692308,7.407570,true,-0.000000,-0.000000,19.393871,24.481491,
7340,e-,100.000000,100.000000,24.326059,0.060237,14,0,7.142857,4.550675,true,-0.000000,-0.000000,24.326059,19.585073,
7341,e-,100.000000,100.000000,21.474925,0.033948,9,0,11.111111,13.493723,true,0.000000,0.000000,18.397775,46.260969,
7342,e-,100.000000,57.010335,9.433156,0.048850,16,0,3.563146,1.961486,false,42.989665,0.429897,9.285288,8.875337,
7343,e-,100.000000,100.000000,34.261144,0.053601,13,0,7.692308,5.242511,true,-0.000000,-0.000000,33.097145,20.323935,
7344,e-,100.000000,100.000000,30.418540,0.069762,16,0,6.250000,5.145985,true,-0.000000,-0.000000,28.362880,24.461232,
7345,e-,100.000000,100.000000,35.820449,0.052567,13,0,7.692308,6.649554,true,0.000000,0.000000,35.820449,27.193206,
7346,e-,100.000000,100.000000,41.759269,0.057694,13,0,7.692308,5.954612,true,-0.000000,-0.000000,41.759269,25.069296,
7347,e-,100.000000,100.000000,24.549057,0.058605,14,0,7.142857,4.954338,true,0.000000,0.000000,23.827515,17.389262,
7348,e-,100.000000,100.000000,17.186146,0.057144,14,0,7.142857,4.740343,true,0.000000,0.000000,15.469882,18.407719,
7349,e-,100.000000,100.000000,12.814930,0.059502,15,0,6.666667,4.875003,true,0.000000,0.000000,3.846417,20.902939,
7350,e-,100.000000,62.624593,13.191180,0.040941,13,0,4.817276,3.635963,false,37.375407,0.373754,4.654970,15.001554,
7351,e-,100.000000,100.000000,15.126361,0.065265,18,0,5.555556,4.624797,true,0.000000,0.000000,15.126361,20.946704,
7352,e-,100.000000,100.000000,29.414637,0.057286,14,0,7.142857,4.954308,true,-0.000000,-0.000000,29.414637,19.999524,
7353,e-,100.000000,100.000000,36.174418,0.059711,14,0,7.142857,5.319779,true,0.000000,0.000000,35.917750,22.224984,
7354,e-,100.000000,100.000000,18.003120,0.055143,13,0,7.692308,5.983622,true,0.000000,0.000000,16.268143,24.301560,
7355,e-,100.000000,100.000000,28.437123,0.060228,14,0,7.142857,5.645397,true,0.000000,0.000000,23.046494,24.282167,
7356,e-,100.000000,100.000000,31.746139,0.056936,14,0,7.142857,5.505117,true,-0.000000,-0.000000,31.691108,21.752052,
7357,e-,100.000000,100.000000,26.411787,0.046525,12,0,8.333333,6.091369,true,0.000000,0.000000,26.410611,26.683312,
7358,e-,100.000000,100.000000,31.544551,0.060139,14,0,7.142857,4.846475,true,-0.000000,-0.000000,31.544551,18.077344,
7359,e-,100.000000,65.444786,15.378551,0.052043,15,0,4.362986,2.701091,false,34.555214,0.345552,7.480267,10.281224,
7360,e-,100.000000,100.000000,19.500265,0.062684,15,0,6.666667,4.137035,true,0.000000,0.000000,16.764043,14.800923,
7361,e-,100.000000,100.000000,20.842044,0.042758,11,0,9.090909,4.626469,true,0.000000,0.000000,18.419354,18.916539,
7362,e-,100.000000,100.000000,27.216126,0.045296,12,0,8.333333,8.430020,true,0.000000,0.000000,27.216126,29.614013,
7363,e-,100.000000,100.000000,32.713564,0.055111,13,0,7.692308,6.451887,true,-0.000000,-0.000000,32.662359,22.777501,
7364,e-,100.000000,100.000000,18.298210,0.063302,15,0,6.666667,6.118996,true,-0.000000,-0.000000,15.804123,25.617110,
7365,e-,100.000000,100.000000,23.374915,0.049172,12,0,8.333333,7.141636,true,0.000000,0.000000,20.619037,23.297159,
7366,e-,100.000000,100.000000,14.098599,0.055113,14,0,7.142857,6.807696,true,0.000000,0.000000,9.764144,23.628708,
7367,e-,100.000000,100.000000,30.542192,0.058939,14,0,7.142857,3.761399,true,0.000000,0.000000,29.913511,14.888838,
7368,e-,100.000000,100.000000,30.872854,0.059782,15,0,6.666667,5.831975,true,0.000000,0.000000,30.872854,25.684424,
7369,e-,100.000000,100.000000,9.567122,0.034173,11,0,9.090909,6.826730,true,0.000000,0.000000,2.348143,25.167647,
7370,e-,100.000000,100.000000,30.382628,0.062733,15,0,6.666667,4.688860,true,0.000000,0.000000,24.302907,16.515589,
7371,e-,100.000000,100.000000,23.273758,0.053397,13,0,7.692308,5.943801,true,0.000000,0.000000,21.774805,23.960364,
7372,e-,100.000000,100.000000,24.160093,0.055610,13,0,7.692308,6.942700,true,0.000000,0.000000,23.699987,24.872550,
7373,e-,100.000000,100.000000,19.083955,0.066147,16,0,6.250000,4.252085,true,0.000000,0.000000,11.559620,16.541943,
7374,e-,100.000000,39.552828,11.342476,0.033848,10,0,3.955283,3.003870,false,60.447172,0.604472,11.342476,12.063612,
7375,e-,100.000000,45.678331,13.495376,0.042274,12,0,3.806528,2.366882,false,54.321669,0.543217,0.764708,9.538546,
7376,e-,100.000000,100.000000,32.364114,0.055984,13,0,7.692308,5.563422,true,0.000000,0.000000,31.653548,22.903555,
7377,e-,100.000000,100.000000,17.886932,0.052811,13,0,7.692308,6.617251,true,0.000000,0.000000,12.199224,20.624614,
7378,e-,100.000000,100.000000,29.839175,0.047314,12,0,8.333333,4.207152,true,-0.000000,-0.000000,29.839175,14.158427,
7379,e-,100.000000,100.000000,14.776330,0.027411,8,0,12.500000,13.721233,true,0.000000,0.000000,8.749981,45.862040,
7380,e-,100.000000,100.000000,29.855796,0.053159,13,0,7.692308,5.387084,true,0.000000,0.000000,29.855796,16.630072,
7381,e-,100.000000,100.000000,23.010448,0.036249,9,0,11.111111,11.219055,true,0.000000,0.000000,22.589885,36.432469,
7382,e-,100.000000,100.000000,14.903694,0.070760,22,0,4.545455,4.546241,true,-0.000000,-0.000000,3.333897,17.737830,
7383,e-,100.000000,100.000000,28.103649,0.056213,14,0,7.142857,4.890348,true,0.000000,0.000000,28.103649,18.236884,
7384,e-,100.000000,100.000000,33.383911,0.048542,12,0,8.333333,4.962009,true,-0.000000,-0.000000,33.383911,18.561544,
7385,e-,100.000000,100.000000,21.242838,0.051622,13,0,7.692308,6.931498,true,0.000000,0.000000,19.155323,28.507264,
7386,e-,100.000000,100.000000,31.345268,0.056734,14,0,7.142857,5.778892,true,0.000000,0.000000,30.141030,23.470373,
7387,e-,100.000000,100.000000,22.358362,0.063747,15,0,6.666667,5.448543,true,0.000000,0.000000,21.196491,23.319832,
7388,e-,100.000000,100.000000,32.235734,0.052756,13,0,7.692308,5.473063,true,0.000000,0.000000,31.631905,20.321242,
7389,e-,100.000000,100.000000,26.022825,0.059412,15,0,6.666667,6.240856,true,0.000000,0.000000,21.847219,22.182108,
7390,e-,100.000000,82.080343,20.450984,0.035810,11,0,7.461849,7.684625,false,17.919657,0.179197,20.101026,22.850075,
7391,e-,100.000000,100.000000,18.695571,0.055835,14,0,7.142857,5.283381,true,-0.000000,-0.000000,13.559690,19.650044,
7392,e-,100.000000,100.000000,15.883745,0.042509,11,0,9.090909,5.847054,true,0.000000,0.000000,14.122936,23.963520,
7393,e-,100.000000,100.000000,42.116606,0.071447,16,0,6.250000,5.465327,true,0.000000,0.000000,40.602357,24.797960,
7394,e-,100.000000,100.000000,31.297871,0.058031,14,0,7.142857,4.540507,true,0.000000,0.000000,31.297871,18.573539,
7395,e-,100.000000,100.000000,23.788046,0.057849,14,0,7.142857,4.379080,true,0.000000,0.000000,19.807066,16.052918,
7396,e-,100.000000,100.000000,38.592626,0.058087,14,0,7.142857,5.379015,true,-0.000000,-0.000000,38.089259,19.884772,
7397,e-,100.000000,100.000000,29.079491,0.058178,14,0,7.142857,4.357261,true,0.000000,0.000000,28.705154,16.059581,
7398,e-,100.000000,8.587384,3.105866,0.011774,6,0,1.431231,0.760557,false,91.412616,0.914126,3.105866,2.624239,
7399,e-,100.000000,100.000000,19.819216,0.052650,13,0,7.692308,4.438917,true,-0.000000,-0.000000,15.690516,15.121489,
7400,e-,100.000000,100.000000,28.186487,0.054224,13,0,7.692308,5.737727,true,0.000000,0.000000,25.040739,20.220747,
7401,e-,100.000000,100.000000,27.303994,0.051421,13,0,7.692308,4.415026,true,0.000000,0.000000,26.955597,15.288403,
7402,e-,100.000000,100.000000,21.035673,0.030838,9,0,11.111111,5.976786,true,0.000000,0.000000,4.222377,19.764546,
7403,e-,100.000000,100.000000,36.706142,0.060075,15,0,6.666667,4.493869,true,0.000000,0.000000,35.374517,18.792414,
7404,e-,100.000000,100.000000,40.147547,0.062383,15,0,6.666667,5.593240,true,0.000000,0.000000,40.147547,21.686859,
7405,e-,100.000000,100.000000,7.010843,0.058283,22,0,4.545455,3.886187,true,-0.000000,-0.000000,6.616750,18.226739,
7406,e-,100.000000,100.000000,26.183053,0.060205,14,0,7.142857,5.269224,true,0.000000,0.000000,21.565293,22.046576,
7407,e-,100.000000,100.000000,38.035352,0.053543,13,0,7.692308,5.560623,true,-0.000000,-0.000000,37.358972,19.480756,
7408,e-,100.000000,100.000000,28.279583,0.058996,14,0,7.142857,5.000075,true,-0.000000,-0.000000,27.608310,22.455826,
7409,e-,100.000000,100.000000,19.465029,0.032026,9,0,11.111111,11.271279,true,0.000000,0.000000,19.465029,35.894289,
7410,e-,100.000000,100.000000,10.556648,0.054820,17,0,5.882353,6.485926,true,-0.000000,-0.000000,10.556648,26.247891,
7411,e-,100.000000,100.000000,30.154844,0.053939,13,0,7.692308,5.203625,true,0.000000,0.000000,30.154844,22.784268,
7412,e-,100.000000,100.000000,14.796861,0.056203,14,0,7.142857,4.980447,true,-0.000000,-0.000000,2.742027,18.788422,
7413,e-,100.000000,23.948079,2.919143,0.022833,11,0,2.177098,1.594336,false,76.051921,0.760519,2.426988,6.619067,
7414,e-,100.000000,100.000000,16.597152,0.065983,15,0,6.666667,5.272411,true,0.000000,0.000000,8.340377,23.609723,
7415,e-,100.000000,100.000000,22.763334,0.051571,12,0,8.333333,5.925926,true,0.000000,0.000000,22.763334,23.744030,
7416,e-,100.000000,100.000000,29.883301,0.057076,14,0,7.142857,4.530288,true,-0.000000,-0.000000,28.456523,17.939839,
7417,e-,100.000000,100.000000,19.554140,0.056297,15,0,6.666667,6.448362,true,0.000000,0.000000,3.307352,23.084321,
7418,e-,100.000000,100.000000,29.959725,0.071742,17,0,5.882353,3.969375,true,0.000000,0.000000,28.590692,18.309636,
7419,e-,100.000000,100.000000,25.951803,0.048164,12,0,8.333333,4.989611,true,0.000000,0.000000,16.079811,15.325082,
7420,e-,100.000000,100.000000,31.298712,0.058035,14,0,7.142857,5.058186,true,-0.000000,-0.000000,28.560546,18.136572,
7421,e-,100.000000,100.000000,16.947647,0.039288,10,0,10.000000,6.421759,true,0.000000,0.000000,14.082001,21.183242,
7422,e-,100.000000,46.889715,12.452585,0.053138,17,0,2.758219,0.923695,false,53.110285,0.531103,1.682972,4.834700,
7423,e-,100.000000,100.000000,20.640733,0.057828,14,0,7.142857,3.968583,true,-0.000000,-0.000000,18.921786,15.293359,
7424,e-,100.000000,100.000000,29.177945,0.059096,14,0,7.142857,5.893330,true,-0.000000,-0.000000,29.177945,23.398699,
7425,e-,100.000000,100.000000,16.982016,0.055405,14,0,7.142857,6.940444,true,0.000000,0.000000,15.596999,27.983264,
7426,e-,100.000000,100.000000,26.485191,0.055401,13,0,7.692308,5.609303,true,0.000000,0.000000,26.485191,24.394575,
7427,e-,100.000000,100.000000,22.606992,0.052222,13,0,7.692308,7.805343,true,0.000000,0.000000,22.557777,30.913875,
7428,e-,100.000000,100.000000,22.849932,0.047389,12,0,8.333333,5.629189,true,0.000000,0.000000,19.659188,18.826383,
7429,e-,100.000000,100.000000,21.314435,0.066538,16,0,6.250000,5.723638,true,-0.000000,-0.000000,13.995851,25.604037,
7430,e-,100.000000,100.000000,16.358864,0.058172,14,0,7.142857,6.077452,true,0.000000,0.000000,16.228455,22.973715,
7431,e-,100.000000,100.000000,29.207985,0.048351,12,0,8.333333,7.424642,true,0.000000,0.000000,22.898092,23.293882,
7432,e-,100.000000,96.587645,8.908819,0.050225,18,0,5.365980,3.342336,true,3.412355,0.034124,8.908819,13.091280,
7433,e-,100.000000,100.000000,27.209437,0.053820,13,0,7.692308,6.856384,true,0.000000,0.000000,27.209437,22.059880,
7434,e-,100.000000,100.000000,33.496895,0.053567,13,0,7.692308,5.830914,true,0.000000,0.000000,33.496895,21.304057,
7435,e-,100.000000,100.000000,27.706472,0.061647,14,0,7.142857,4.900815,true,0.000000,0.000000,27.706472,21.867379,
7436,e-,100.000000,100.000000,25.368899,0.042208,11,0,9.090909,7.629340,true,-0.000000,-0.000000,14.443158,25.884679,
7437,e-,100.000000,100.000000,29.691852,0.055691,13,0,7.692308,5.928565,true,0.000000,0.000000,22.918879,24.020258,
7438,e-,100.000000,100.000000,28.325094,0.055995,14,0,7.142857,4.757807,true,0.000000,0.000000,26.730359,21.720886,
7439,e-,100.000000,100.000000,25.058636,0.056446,14,0,7.142857,4.451624,true,0.000000,0.000000,20.627762,19.833599,
7440,e-,100.000000,100.000000,27.786936,0.050367,12,0,8.333333,6.793482,true,0.000000,0.000000,24.024314,24.995490,
7441,e-,100.000000,100.000000,35.476643,0.059059,14,0,7.142857,4.735044,true,0.000000,0.000000,35.476643,17.756573,
7442,e-,100.000000,100.000000,25.110554,0.056965,13,0,7.692308,6.219847,true,-0.000000,-0.000000,16.459309,25.105114,
7443,e-,100.000000,100.000000,26.189514,0.053477,13,0,7.692308,4.971629,true,-0.000000,-0.000000,26.189514,15.155386,
7444,e-,100.000000,100.000000,12.604855,0.059640,18,0,5.555556,3.180388,true,0.000000,0.000000,0.139686,16.451685,
7445,e-,100.000000,100.000000,21.896327,0.062655,15,0,6.666667,4.973095,true,0.000000,0.000000,17.434172,20.423975,
7446,e-,100.000000,34.353483,4.864447,0.031369,14,0,2.453820,1.204367,false,65.646517,0.656465,2.147646,5.325138,
7447,e-,100.000000,100.000000,37.836672,0.063999,15,0,6.666667,4.409718,true,0.000000,0.000000,37.135786,18.159019,
7448,e-,100.000000,100.000000,33.110839,0.055924,14,0,7.142857,5.047624,true,0.000000,0.000000,32.452206,20.313522,
7449,e-,100.000000,100.000000,32.457188,0.066726,15,0,6.666667,6.250561,true,0.000000,0.000000,32.457188,24.386534,
7450,e-,100.000000,100.000000,30.492771,0.047132,12,0,8.333333,6.019293,true,-0.000000,-0.000000,28.727947,21.643646,
7451,e-,100.000000,38.515131,11.592076,0.038907,12,0,3.209594,1.719035,false,61.484869,0.614849,10.639940,6.566014,
7452,e-,100.000000,100.000000,24.321009,0.052345,13,0,7.692308,6.855372,true,0.000000,0.000000,17.489197,24.439270,
7453,e-,100.000000,100.000000,37.733088,0.062331,15,0,6.666667,4.139289,true,0.000000,0.000000,37.436109,14.667796,
7454,e-,100.000000,100.000000,29.878545,0.041891,11,0,9.090909,8.391868,true,-0.000000,-0.000000,26.013419,30.681266,
7455,e-,100.000000,100.000000,24.148004,0.060597,15,0,6.666667,5.056279,true,-0.000000,-0.000000,24.148004,17.711326,
7456,e-,100.000000,100.000000,25.430238,0.063262,15,0,6.666667,4.423289,true,-0.000000,-0.000000,20.915613,18.566959,
7457,e-,100.000000,100.000000,17.753003,0.071700,23,0,4.347826,3.867968,true,-0.000000,-0.000000,0.879063,18.360210,
7458,e-,100.000000,100.000000,22.869706,0.053940,13,0,7.692308,8.980557,true,0.000000,0.000000,22.653590,32.798693,
7459,e-,100.000000,100.000000,26.342562,0.061475,15,0,6.666667,7.695633,true,0.000000,0.000000,26.276035,33.219053,
7460,e-,100.000000,100.000000,30.214528,0.045081,11,0,9.090909,10.329856,true,-0.000000,-0.000000,28.989871,35.842258,
7461,e-,100.000000,100.000000,15.555231,0.052048,13,0,7.692308,6.532753,true,-0.000000,-0.000000,15.363810,24.681047,
7462,e-,100.000000,100.000000,33.164423,0.058545,14,0,7.142857,5.454752,true,-0.000000,-0.000000,31.800404,22.050163,
7463,e-,100.000000,100.000000,40.437470,0.063682,15,0,6.666667,4.474520,true,-0.000000,-0.000000,39.103418,14.933488,
7464,e-,100.000000,100.000000,31.770200,0.058445,14,0,7.142857,7.393488,true,0.000000,0.000000,31.146188,31.001278,
7465,e-,100.000000,100.000000,17.550166,0.058724,14,0,7.142857,4.609191,true,0.000000,0.000000,11.876712,18.602894,
7466,e-,100.000000,100.000000,36.580402,0.051461,13,0,7.692308,6.823669,true,0.000000,0.000000,36.580402,26.634418,
7467,e-,100.000000,100.000000,17.107080,0.035772,10,0,10.000000,7.370524,true,0.000000,0.000000,5.789830,25.795579,
7468,e-,100.000000,100.000000,39.078981,0.067828,16,0,6.250000,4.340463,true,0.000000,0.000000,37.648030,18.447220,
7469,e-,100.000000,100.000000,23.298716,0.056628,14,0,7.142857,5.678508,true,0.000000,0.000000,23.133779,24.636179,
7470,e-,100.000000,100.000000,12.979632,0.034858,9,0,11.111111,8.318233,true,-0.000000,-0.000000,4.654155,24.687325,
7471,e-,100.000000,100.000000,25.116819,0.055683,13,0,7.692308,6.253960,true,-0.000000,-0.000000,20.755088,26.373826,
7472,e-,100.000000,100.000000,13.700867,0.042629,11,0,9.090909,6.337071,true,0.000000,0.000000,9.120391,25.230785,
7473,e-,100.000000,76.917235,3.899652,0.016341,8,0,9.614654,14.993295,false,23.082765,0.230828,3.899652,48.980676,
7474,e-,100.000000,100.000000,9.131129,0.067891,20,0,5.000000,4.732435,true,0.000000,0.000000,8.344642,23.089312,
7475,e-,100.000000,100.000000,36.489444,0.055523,13,0,7.692308,5.668397,true,0.000000,0.000000,35.682819,21.321467,
7476,e-,100.000000,30.910717,8.429116,0.028228,10,0,3.091072,1.454668,false,69.089283,0.690893,5.251536,5.421650,
7477,e-,100.000000,100.000000,18.623719,0.054623,14,0,7.142857,6.949461,true,0.000000,0.000000,18.610063,29.382183,
7478,e-,100.000000,100.000000,18.700219,0.050269,13,0,7.692308,11.598206,true,-0.000000,-0.000000,11.646345,47.268691,
7479,e-,100.000000,100.000000,37.428633,0.052519,13,0,7.692308,6.506159,true,0.000000,0.000000,37.014091,26.791651,
7480,e-,100.000000,100.000000,40.814039,0.052074,12,0,8.333333,8.186480,true,0.000000,0.000000,39.956565,27.104421,
7481,e-,100.000000,100.000000,28.116250,0.054463,13,0,7.692308,4.088565,true,0.000000,0.000000,27.425215,16.670768,
7482,e-,100.000000,100.000000,35.109642,0.066776,16,0,6.250000,4.423261,true,-0.000000,-0.000000,35.098258,15.619079,
7483,e-,100.000000,100.000000,37.069189,0.066148,16,0,6.250000,4.216758,true,0.000000,0.000000,37.069189,16.261594,
7484,e-,100.000000,100.000000,43.636558,0.065932,15,0,6.666667,5.969912,true,-0.000000,-0.000000,43.636558,26.613610,
7485,e-,100.000000,100.000000,19.880191,0.050711,12,0,8.333333,10.978522,true,0.000000,0.000000,17.310170,41.239384,
7486,e-,100.000000,100.000000,12.458539,0.060820,15,0,6.666667,3.716720,true,-0.000000,-0.000000,12.260226,13.674789,
7487,e-,100.000000,100.000000,39.959776,0.056229,14,0,7.142857,6.056887,true,-0.000000,-0.000000,38.353306,24.125187,
7488,e-,100.000000,100.000000,28.827802,0.051688,12,0,8.333333,7.498638,true,0.000000,0.000000,27.663866,28.198555,
7489,e-,100.000000,100.000000,13.542789,0.063092,16,0,6.250000,5.001683,true,-0.000000,-0.000000,6.491084,24.273440,
7490,e-,100.000000,100.000000,17.909303,0.042099,11,0,9.090909,4.668792,true,-0.000000,-0.000000,15.870907,15.729460,
7491,e-,100.000000,100.000000,40.534415,0.061779,15,0,6.666667,5.644215,true,0.000000,0.000000,37.723400,26.165868,
7492,e-,100.000000,42.819351,10.921232,0.032116,10,0,4.281935,2.886524,false,57.180649,0.571806,3.408243,10.402813,
7493,e-,100.000000,100.000000,26.781583,0.054620,13,0,7.692308,5.359000,true,0.000000,0.000000,24.182897,23.556249,
7494,e-,100.000000,100.000000,19.951017,0.029209,8,0,12.500000,8.898309,true,-0.000000,-0.000000,4.510290,29.465370,
7495,e-,100.000000,70.461170,21.408253,0.030761,9,0,7.829019,7.000987,false,29.538830,0.295388,21.408253,23.079314,
7496,e-,100.000000,100.000000,30.368058,0.047627,12,0,8.333333,4.799594,true,-0.000000,-0.000000,30.368058,17.555147,
7497,e-,100.000000,100.000000,11.118238,0.021119,6,0,16.666667,11.366338,true,0.000000,0.000000,7.175446,33.130969,
7498,e-,100.000000,100.000000,32.490513,0.057061,14,0,7.142857,4.618236,true,0.000000,0.000000,30.514143,17.459957,
7499,e-,100.000000,100.000000,29.778905,0.052426,13,0,7.692308,4.418965,true,0.000000,0.000000,29.778905,16.819617,
7500,e-,100.000000,100.000000,14.192728,0.054883,13,0,7.692308,6.045759,true,0.000000,0.000000,8.514603,22.536073,
7501,e-,100.000000,100.000000,31.040896,0.056477,14,0,7.142857,4.163179,true,0.000000,0.000000,29.394588,16.055070,
7502,e-,100.000000,100.000000,43.104892,0.059760,14,0,7.142857,5.492198,true,0.000000,0.000000,43.104892,21.006586,
7503,e-,100.000000,100.000000,15.930500,0.059892,15,0,6.666667,4.603604,true,0.000000,0.000000,7.220028,21.322301,
7504,e-,100.000000,100.000000,27.869205,0.064446,15,0,6.666667,6.313497,true,0.000000,0.000000,27.869205,26.474115,
7505,e-,100.000000,100.000000,28.171919,0.048628,12,0,8.333333,4.338688,true,-0.000000,-0.000000,26.498216,17.253793,
7506,e-,100.000000,100.000000,41.341901,0.060028,14,0,7.142857,5.971018,true,-0.000000,-0.000000,41.341901,25.092901,
7507,e-,100.000000,100.000000,24.241385,0.062807,16,0,6.250000,3.649278,true,0.000000,0.000000,24.241385,14.043952,
7508,e-,100.000000,100.000000,21.863099,0.057013,14,0,7.142857,4.202585,true,0.000000,0.000000,15.855866,14.982836,
7509,e-,100.000000,100.000000,24.861381,0.050026,12,0,8.333333,7.751467,true,0.000000,0.000000,21.569617,24.897527,
7510,e-,100.000000,100.000000,24.454026,0.070429,16,0,6.250000,5.191390,true,0.000000,0.000000,10.627144,23.713741,
7511,e-,100.000000,100.000000,33.282501,0.058836,14,0,7.142857,5.499294,true,-0.000000,-0.000000,32.341426,22.884981,
7512,e-,100.000000,100.000000,36.638851,0.062192,15,0,6.666667,4.657430,true,0.000000,0.000000,35.822623,19.209517,
7513,e-,100.000000,100.000000,38.835644,0.057497,13,0,7.692308,5.233664,true,-0.000000,-0.000000,38.835644,22.016522,
7514,e-,100.000000,100.000000,20.498124,0.045235,11,0,9.090909,8.167359,true,-0.000000,-0.000000,18.882628,25.069320,
7515,e-,100.000000,100.000000,31.869363,0.061010,15,0,6.666667,4.003215,true,0.000000,0.000000,31.869363,18.057244,
7516,e-,100.000000,100.000000,20.833715,0.048589,13,0,7.692308,7.584658,true,-0.000000,-0.000000,20.471731,28.586028,
7517,e-,100.000000,100.000000,29.727552,0.062734,15,0,6.666667,3.741009,true,-0.000000,-0.000000,28.726784,14.353084,
7518,e-,100.000000,100.000000,33.285986,0.056284,13,0,7.692308,6.886187,true,0.000000,0.000000,26.880609,25.388112,
7519,e-,100.000000,100.000000,30.232515,0.057495,14,0,7.142857,4.675039,true,-0.000000,-0.000000,30.232515,21.147001,
7520,e-,100.000000,100.000000,24.236130,0.052425,13,0,7.692308,5.523687,true,-0.000000,-0.000000,17.557354,17.562560,
7521,e-,100.000000,100.000000,5.027267,0.032253,13,0,7.692308,6.986716,true,0.000000,0.000000,4.809327,23.288131,
7522,e-,100.000000,100.000000,26.350399,0.054905,13,0,7.692308,6.535541,true,0.000000,0.000000,22.223244,26.944630,
7523,e-,100.000000,100.000000,35.215134,0.060738,15,0,6.666667,4.964443,true,-0.000000,-0.000000,35.215134,19.759379,
